03mibuto_shimabara,大菩薩峠,壬生と島原の巻,土浦,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,秩父,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,多摩,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,坂下,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,箱根,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,寺町,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,常陸,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,新町,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,海蔵,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,河原,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,三重,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,明,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,ソ,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,鳴滝,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,飛鳥,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,河内,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,大和,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,岡,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,高取,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,吉野,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,当麻,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,奈良,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,郡山,1
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,出雲,1
komainu,こま犬,岡本綺堂,四国,3
komainu,こま犬,岡本綺堂,東京,3
komainu,こま犬,岡本綺堂,讃岐,2
komainu,こま犬,岡本綺堂,小石川,1
komainu,こま犬,岡本綺堂,成田,1
komainu,こま犬,岡本綺堂,土佐,1
komainu,こま犬,岡本綺堂,高松,1
komainu,こま犬,岡本綺堂,すすきの,1
konjikino_shi,金色の死,谷崎潤一郎,岡村,38
konjikino_shi,金色の死,谷崎潤一郎,日本,11
konjikino_shi,金色の死,谷崎潤一郎,希臘,7
konjikino_shi,金色の死,谷崎潤一郎,東京,5
konjikino_shi,金色の死,谷崎潤一郎,中国,4
konjikino_shi,金色の死,谷崎潤一郎,箱根,4
konjikino_shi,金色の死,谷崎潤一郎,ドイツ,3
konjikino_shi,金色の死,谷崎潤一郎,インド,3
konjikino_shi,金色の死,谷崎潤一郎,羅馬,3
konjikino_shi,金色の死,谷崎潤一郎,フランス,2
konjikino_shi,金色の死,谷崎潤一郎,ふらんす,2
konjikino_shi,金色の死,谷崎潤一郎,ウル,2
konjikino_shi,金色の死,谷崎潤一郎,新川,1
konjikino_shi,金色の死,谷崎潤一郎,飛鳥,1
konjikino_shi,金色の死,谷崎潤一郎,ヨーロッパ,1
konjikino_shi,金色の死,谷崎潤一郎,総領,1
konjikino_shi,金色の死,谷崎潤一郎,結城,1
konjikino_shi,金色の死,谷崎潤一郎,八丈,1
konjikino_shi,金色の死,谷崎潤一郎,博多,1
konjikino_shi,金色の死,谷崎潤一郎,柳橋,1
konjikino_shi,金色の死,谷崎潤一郎,赤坂,1
konjikino_shi,金色の死,谷崎潤一郎,相州,1
konjikino_shi,金色の死,谷崎潤一郎,龍頭,1
konjikino_shi,金色の死,谷崎潤一郎,花園,1
konjikino_shi,金色の死,谷崎潤一郎,ヴァチカン,1
konjikino_shi,金色の死,谷崎潤一郎,蜀,1
konjikino_shi,金色の死,谷崎潤一郎,明,1
konjikino_shi,金色の死,谷崎潤一郎,関西,1
konjikino_shi,金色の死,谷崎潤一郎,朝鮮,1
konjikino_shi,金色の死,谷崎潤一郎,湯本,1
konjikino_shi,金色の死,谷崎潤一郎,山野,1
konjikino_shi,金色の死,谷崎潤一郎,駒ヶ岳,1
konjikino_shi,金色の死,谷崎潤一郎,明神ヶ岳,1
konjikino_shi,金色の死,谷崎潤一郎,ナポリ,1
konjikino_shi,金色の死,谷崎潤一郎,ロシア,1
yurino_hana,百合の花,小川未明,清水,6
yurino_hana,百合の花,小川未明,萩原,2
02tsukini_hoeru,月に吠える,萩原朔太郎,室生,8
02tsukini_hoeru,月に吠える,萩原朔太郎,日本,8
02tsukini_hoeru,月に吠える,萩原朔太郎,利根,7
02tsukini_hoeru,月に吠える,萩原朔太郎,なかつ,6
02tsukini_hoeru,月に吠える,萩原朔太郎,東京,4
02tsukini_hoeru,月に吠える,萩原朔太郎,たま,4
02tsukini_hoeru,月に吠える,萩原朔太郎,萩原,3
02tsukini_hoeru,月に吠える,萩原朔太郎,河原,3
02tsukini_hoeru,月に吠える,萩原朔太郎,ひは,2
02tsukini_hoeru,月に吠える,萩原朔太郎,うへの,2
02tsukini_hoeru,月に吠える,萩原朔太郎,有明,2
02tsukini_hoeru,月に吠える,萩原朔太郎,上野,2
02tsukini_hoeru,月に吠える,萩原朔太郎,ひたち,1
02tsukini_hoeru,月に吠える,萩原朔太郎,真珠,1
02tsukini_hoeru,月に吠える,萩原朔太郎,葛飾,1
02tsukini_hoeru,月に吠える,萩原朔太郎,本所,1
02tsukini_hoeru,月に吠える,萩原朔太郎,深川,1
02tsukini_hoeru,月に吠える,萩原朔太郎,越後,1
02tsukini_hoeru,月に吠える,萩原朔太郎,ロシヤ,1
02tsukini_hoeru,月に吠える,萩原朔太郎,浅間,1
02tsukini_hoeru,月に吠える,萩原朔太郎,恐,1
02tsukini_hoeru,月に吠える,萩原朔太郎,きぬ,1
02tsukini_hoeru,月に吠える,萩原朔太郎,田端,1
kurokageshu_joshi,『黒影集』の序詞,田中貢太郎,土佐,2
kurokageshu_joshi,『黒影集』の序詞,田中貢太郎,中国,1
kurokageshu_joshi,『黒影集』の序詞,田中貢太郎,川田,1
karenosho,枯野抄,芥川龍之介,なかつ,4
karenosho,枯野抄,芥川龍之介,松尾,2
karenosho,枯野抄,芥川龍之介,大阪,1
karenosho,枯野抄,芥川龍之介,幸,1
karenosho,枯野抄,芥川龍之介,伊賀,1
karenosho,枯野抄,芥川龍之介,晋,1
karenosho,枯野抄,芥川龍之介,伏見,1
karenosho,枯野抄,芥川龍之介,迫,1
jinruino_kodaikyo,人類の誇大狂,丘浅次郎,明,4
jinruino_kodaikyo,人類の誇大狂,丘浅次郎,日本,1
jinruino_kodaikyo,人類の誇大狂,丘浅次郎,ユートピア,1
george_moore,ジヨオジ・ムウア,蒲原有明,英國,5
george_moore,ジヨオジ・ムウア,蒲原有明,蘭,3
george_moore,ジヨオジ・ムウア,蒲原有明,パリ,3
george_moore,ジヨオジ・ムウア,蒲原有明,希臘,2
george_moore,ジヨオジ・ムウア,蒲原有明,蒲原,1
george_moore,ジヨオジ・ムウア,蒲原有明,有明,1
george_moore,ジヨオジ・ムウア,蒲原有明,日本,1
george_moore,ジヨオジ・ムウア,蒲原有明,英吉利,1
george_moore,ジヨオジ・ムウア,蒲原有明,大間,1
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,中国,6
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,日本,2
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,弁辰,1
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,倭,1
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,百済,1
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,谷那,1
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,太子,1
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,筑紫,1
etsuno_jino_kotaito_kodaino_bunka,「鐵」の字の古体と古代の文化,喜田貞吉,北野,1
kosakunin,小作人への告別,有島武郎,東京,1
kosakunin,小作人への告別,有島武郎,北海道,1
kosakunin,小作人への告別,有島武郎,倶知安,1
kosakunin,小作人への告別,有島武郎,札幌,1
boshukiko,房州紀行,大町桂月,鋸山,6
boshukiko,房州紀行,大町桂月,鹿野,5
boshukiko,房州紀行,大町桂月,烏山,4
boshukiko,房州紀行,大町桂月,東京,4
boshukiko,房州紀行,大町桂月,日本,3
boshukiko,房州紀行,大町桂月,浦賀,2
boshukiko,房州紀行,大町桂月,金谷,2
boshukiko,房州紀行,大町桂月,武尊,2
boshukiko,房州紀行,大町桂月,櫻井,2
boshukiko,房州紀行,大町桂月,城山,1
boshukiko,房州紀行,大町桂月,富山,1
boshukiko,房州紀行,大町桂月,清澄,1
boshukiko,房州紀行,大町桂月,洲崎,1
boshukiko,房州紀行,大町桂月,白須賀,1
boshukiko,房州紀行,大町桂月,品川,1
boshukiko,房州紀行,大町桂月,相州,1
boshukiko,房州紀行,大町桂月,富士,1
boshukiko,房州紀行,大町桂月,峰,1
boshukiko,房州紀行,大町桂月,二子,1
boshukiko,房州紀行,大町桂月,大洋,1
boshukiko,房州紀行,大町桂月,相模,1
boshukiko,房州紀行,大町桂月,殷,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,中国,3
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,宮城,2
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,須弥,2
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,漢,2
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,蝦夷,2
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,奈良,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,日本,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,台湾,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,戸隠,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,鈴鹿,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,橘,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,走水,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,茨田,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,仙台,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,津軽,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,奥州,1
hitomigokuto_hitobashira,人身御供と人柱,喜田貞吉,岩谷堂,1
shin'yu_taikan,深憂大患,竹越三叉,朝鮮,35
shin'yu_taikan,深憂大患,竹越三叉,日本,17
shin'yu_taikan,深憂大患,竹越三叉,中国,16
shin'yu_taikan,深憂大患,竹越三叉,歐洲,4
shin'yu_taikan,深憂大患,竹越三叉,英國,4
shin'yu_taikan,深憂大患,竹越三叉,アイルランド,2
shin'yu_taikan,深憂大患,竹越三叉,豫,2
shin'yu_taikan,深憂大患,竹越三叉,白村江,1
shin'yu_taikan,深憂大患,竹越三叉,モンテネグロ,1
shin'yu_taikan,深憂大患,竹越三叉,暹羅,1
shin'yu_taikan,深憂大患,竹越三叉,安南,1
shin'yu_taikan,深憂大患,竹越三叉,牙山,1
shin'yu_taikan,深憂大患,竹越三叉,埃及,1
shin'yu_taikan,深憂大患,竹越三叉,佛國,1
nyotou_ruby,女盗,南部修太郎,東京,3
nyotou_ruby,女盗,南部修太郎,インバネス,3
nyotou_ruby,女盗,南部修太郎,米原,3
nyotou_ruby,女盗,南部修太郎,京都,2
nyotou_ruby,女盗,南部修太郎,名古屋,2
nyotou_ruby,女盗,南部修太郎,むつ,1
nyotou_ruby,女盗,南部修太郎,なかつ,1
nyotou_ruby,女盗,南部修太郎,敷島,1
nyotou_ruby,女盗,南部修太郎,九州,1
nyotou_ruby,女盗,南部修太郎,神戸,1
nyotou_ruby,女盗,南部修太郎,泊,1
nyotou_ruby,女盗,南部修太郎,新潟,1
nyotou_ruby,女盗,南部修太郎,大分,1
nyotou_ruby,女盗,南部修太郎,足立,1
nyotou_ruby,女盗,南部修太郎,逢阪,1
nyotou_ruby,女盗,南部修太郎,大津,1
nyotou_ruby,女盗,南部修太郎,琵琶,1
nyotou_ruby,女盗,南部修太郎,岐阜,1
manyoshuno_kaidai,万葉集の解題,折口信夫,日本,30
manyoshuno_kaidai,万葉集の解題,折口信夫,奈良,10
manyoshuno_kaidai,万葉集の解題,折口信夫,なかつ,5
manyoshuno_kaidai,万葉集の解題,折口信夫,武尊,2
manyoshuno_kaidai,万葉集の解題,折口信夫,額田,2
manyoshuno_kaidai,万葉集の解題,折口信夫,東北,1
manyoshuno_kaidai,万葉集の解題,折口信夫,八重山,1
manyoshuno_kaidai,万葉集の解題,折口信夫,飛鳥,1
manyoshuno_kaidai,万葉集の解題,折口信夫,中国,1
manyoshuno_kaidai,万葉集の解題,折口信夫,高市,1
manyoshuno_kaidai,万葉集の解題,折口信夫,筑波,1
manyoshuno_kaidai,万葉集の解題,折口信夫,狭野,1
manyoshuno_kaidai,万葉集の解題,折口信夫,室町,1
mite_sugita_onna,見て過ぎた女,正宗白鳥,なかつ,4
mite_sugita_onna,見て過ぎた女,正宗白鳥,片町,2
mite_sugita_onna,見て過ぎた女,正宗白鳥,大磯,1
mite_sugita_onna,見て過ぎた女,正宗白鳥,天王,1
mite_sugita_onna,見て過ぎた女,正宗白鳥,高麗,1
rashomon,羅生門,芥川龍之介,京都,3
anukimondo,狸問答,鈴木鼓村,向島,1
anukimondo,狸問答,鈴木鼓村,寺島,1
anukimondo,狸問答,鈴木鼓村,京都,1
anukimondo,狸問答,鈴木鼓村,祇園,1
anukimondo,狸問答,鈴木鼓村,粟田,1
furyubutsu,風流仏,幸田露伴,岩沼,11
furyubutsu,風流仏,幸田露伴,奈良,8
furyubutsu,風流仏,幸田露伴,日本,5
furyubutsu,風流仏,幸田露伴,木曾,5
furyubutsu,風流仏,幸田露伴,清水,4
furyubutsu,風流仏,幸田露伴,東京,4
furyubutsu,風流仏,幸田露伴,馬籠,4
furyubutsu,風流仏,幸田露伴,信濃,3
furyubutsu,風流仏,幸田露伴,呉,3
furyubutsu,風流仏,幸田露伴,田原,3
furyubutsu,風流仏,幸田露伴,祇園,2
furyubutsu,風流仏,幸田露伴,鎌倉,2
furyubutsu,風流仏,幸田露伴,中国,2
furyubutsu,風流仏,幸田露伴,奥州,2
furyubutsu,風流仏,幸田露伴,明,2
furyubutsu,風流仏,幸田露伴,ヨーロッパ,2
furyubutsu,風流仏,幸田露伴,諏訪,2
furyubutsu,風流仏,幸田露伴,飛騨,1
furyubutsu,風流仏,幸田露伴,三条,1
furyubutsu,風流仏,幸田露伴,四条,1
furyubutsu,風流仏,幸田露伴,島原,1
furyubutsu,風流仏,幸田露伴,加茂川,1
furyubutsu,風流仏,幸田露伴,東海道,1
furyubutsu,風流仏,幸田露伴,碓氷,1
furyubutsu,風流仏,幸田露伴,浅間,1
furyubutsu,風流仏,幸田露伴,和田,1
furyubutsu,風流仏,幸田露伴,山梨,1
